,title,area,construction_year,rooms,total_price,floor,elevator,parking,warehouse,price,token,vacancy_id,vacancy_name
3928,تهاتر آپارتمان در آلانیا ترکیه با آپارتمان تهران,110,1395,2,"14,000,000,000 twmn",5,True,True,True,14000000000,AZnx1cxX,68,اختیاریه
3929,100متر،نوساز، متری 135,100,1400,2,"13,500,000,000 twmn",4,True,True,True,13500000256,AZnFlnJE,68,اختیاریه
3930,تاپ لوکیشن جهانتاب ۲۰۰متر ۳خواب کلیدنخورده,200,1401,3,"47,000,000,000 twmn",5,True,True,True,46999998464,AZh5EKhT,68,اختیاریه
3931,کیکاووس_۱۱۰متر_سالن و خواب ها رو به افتاب,110,1384,2,"13,000,000,000 twmn",1,True,True,True,12999999488,AZYlqFlW,68,اختیاریه
3932,165متر تاپ لوکیشن _ فول بازسازی _ دیباجی جنوبی,165,1385,3,"20,000,000,000 twmn",1,True,True,True,20000000000,AZn9jdx_,68,اختیاریه
3933,144متری 3خوابه_ دو پارکینگ دیباجی جنوبی,144,1396,3,"22,100,000,000 twmn",5,True,True,True,22100000768,AZjpl-uZ,68,اختیاریه
3934,_دولت ۱۶۵ متر ۳ خواب_,165,1385,3,"20,500,000,000 twmn",1,True,True,True,20500000768,AZnNDltV,68,اختیاریه
3935,دیباجی ۹۳ متری,93,1385,2,"13,300,000,000 twmn",2,True,True,True,13299999744,AZmZgz5i,68,اختیاریه
3936,آپارتمان، ۲۰۰متری،سه خواب ،دو بر نور، دولت,200,1384,3,"19,400,000,000 twmn",5,True,True,True,19399999488,AZf95aEI,68,اختیاریه
3937,آپارتمان ۱۳۷ متری ۳ خواب پاسداران ، اختیاریه، دولت,137,1402,3,"19,850,000,000 twmn",5,True,True,True,19850000384,AZmFpwC5,68,اختیاریه
3938,دولت ۸۰ متر ۲ خواب,80,1381,2,"9,800,000,000 twmn",4,False,True,True,9799999488,AZnhCH0r,68,اختیاریه
3939,۱۱۴متر_قلب اختیاریه_دنج و مشجر,114,1385,2,"12,500,000,000 twmn",1,True,True,True,12499999744,AZSdnqEH,68,اختیاریه
3940,آپارتمان دیباجی ۱۳۸ متر فول مشاعات,138,1390,3,"17,900,000,000 twmn",2,True,True,True,17899999232,AZVRjgKA,68,اختیاریه
3941,دو خوابه نوساز کلید نخورده فول مشاعات,112,1401,2,"19,700,000,000 twmn",4,True,True,True,19700000768,AZi9Xcp-,68,اختیاریه
3942,دولت   ۲۰۴ متر   تک واحدی,204,1384,3,"26,900,000,000 twmn",2,True,True,True,26900000768,AZTZ5Sux,68,اختیاریه
3943,دولت منظریه ۱۲۰ متر ۲ خواب,120,1400,2,"24,000,000,000 twmn",3,True,True,True,24000000000,AZnRyvW7,68,اختیاریه
3944,۱۴۹ متر ۳ خواب  خوش نقشه __  فرعی های رحمانی,149,1399,3,"23,100,000,000 twmn",1,True,True,True,23100000256,AZlBAOeB,68,اختیاریه
3945,آپارتمان ۱۷۵ متری اختیاریه جنوبی,175,1382,3,"21,000,000,000 twmn",4,True,True,True,20999999488,AZfxpnY_,68,اختیاریه
3946,آپارتمان۹۵متری۲خواب(نورگیرازجنوب),95,1384,2,"12,700,000,000 twmn",2,True,True,True,12700000256,AZHRLFGd,68,اختیاریه
3947,آپارتمان۶۷متری۲خواب(فول امکانات),67,1393,2,"8,600,000,000 twmn",2,True,True,True,8600000512,AZXN5yFV,68,اختیاریه
3948,آپارتمان، ۹۲ متر ۲ خوابه، دولت خیابان نعمتی,92,1384,2,"13,230,000,000 twmn",6,True,True,True,13230000128,AZhVNDbb,68,اختیاریه
3949,فروش آپارتمان، ۹۸ متری ۲ خوابه، قیطریه جهانتاب,98,1395,2,"14,780,000,000 twmn",5,True,True,True,14780000256,AZNhD3Ow,68,اختیاریه
3950,آپارتمان، ۱۰۸ متر، منظریه دولت،,108,1388,2,"15,082,000,000 twmn",1,True,True,True,15082000384,AZfhDOAb,68,اختیاریه
3951,منظریه _ ۱۱۵ متر_   آپارتمان منطقه,115,1402,2,"20,000,000,000 twmn",3,True,True,True,20000000000,AZYZs_SN,68,اختیاریه
3952,آپارتمان ۱۱۰ متری ، ۲ خواب,110,1382,2,"15,000,000,000 twmn",3,True,True,True,15000000512,AZM9pamC,68,اختیاریه
3953,۱۱۵ متری  ۲ خوابه_نوساز کلیدنخورده_بهارستان سوم,115,1402,2,"17,000,000,000 twmn",5,True,True,True,16999999488,AZatCPD6,68,اختیاریه
3954,فروش آپارتمان ۱۴۵ متری در دیباجی جنوبی,145,1398,3,"20,500,000,000 twmn",5,True,True,True,20500000768,AZJZoTog,68,اختیاریه
3955,اختیاریه (120متری )۳خوابه,120,1387,3,"16,000,000,000 twmn",4,True,True,True,16000000000,AZcRqIoB,68,اختیاریه
3956,126متر __در برج های کاخ نشین,126,1402,2,"15,800,000,000 twmn",5,True,True,True,15800000512,AZiRQOgO,68,اختیاریه
3957,۱۱۷ متر  صالح آباد مختص سرمایه داران,117,1402,2,"2,700,000,000 twmn",3,True,True,True,2700000000,AZYRe4nY,68,اختیاریه
3958,۱۲٠متر_ خوش نقشه و دلباز,120,1385,2,"12,000,000,000 twmn",3,True,True,True,12000000000,AZmJ3lZ2,68,اختیاریه
3959,۱۱۸متر*حیاط اختصاصی مشجر,118,1387,2,"13,000,000,000 twmn",1,True,True,True,12999999488,AZZJNhbS,68,اختیاریه
3960,۱۲۵ متر، ۲ خواب، تک واحدی ، بازسازی کامل,125,1385,2,"17,000,000,000 twmn",2,True,True,True,16999999488,AZZZBY9X,68,اختیاریه
3961,تهاتر آپارتمان ۱۳۰ متری,130,1380,3,"17,000,000,000 twmn",hmkhf,True,True,True,16999999488,AZmtlMj_,68,اختیاریه
3962,۹۱ متر دوخواب _ نوساز _ دیباجی,91,1401,2,"13,500,000,000 twmn",3,True,True,True,13500000256,AZiRphDu,68,اختیاریه
3963,۳خواب نوساز _ شاهکار نور و نقشه _ دولت کیکاووس,120,1399,3,"18,000,000,000 twmn",3,True,True,True,17999998976,AZmRDeP7,68,اختیاریه
3964,اختیاریه شمالی_۸۸متر_۲خواب_,88,1402,2,"16,350,000,000 twmn",5,True,True,True,16350000128,AZiRzBeR,68,اختیاریه
3965,۱۱۵متر_طبقات بالا_تراس قابل چیدمان,115,1385,2,"13,000,000,000 twmn",5,True,True,True,12999999488,AZmJz0op,68,اختیاریه
3966,۱۳۵متر،۳خواب،دیباجی جنوبی،لوکیشن دنج،نورگیر,135,1397,3,"18,200,000,000 twmn",5,True,True,True,18200000512,AZKR7ViR,68,اختیاریه
3967,دولت دیباجی ۱۲۷ متر ۲ خواب,127,1400,2,"25,400,000,000 twmn",2,True,True,True,25400000512,AZmNStEs,68,اختیاریه
3968,۱۶۰متر _فول امکانات_تاپ لوکیشن منظریه_مشاعات آبی,160,1387,3,"26,500,000,000 twmn",6,True,True,True,26499999744,AZmNyX50,68,اختیاریه
3969,۱۳۸ متر ۳ خواب_ دیباجی جنوب,138,1402,3,"27,500,000,000 twmn",3,True,True,True,27499999232,AZhR9MVm,68,اختیاریه
3970,آپارتمان ۱۵۲ متری_۳خواب_فول بازسازی_متریال,152,1392,3,"25,400,000,000 twmn",4,True,True,True,25400000512,AZh5CS2E,68,اختیاریه
3971,آپارتمان ۱۸۵متری ۴خواب تکواحدی,185,1383,4,"17,600,000,000 twmn",1,True,True,True,17600000000,AZcZ6xXX,68,اختیاریه
3972,اختیاریه ۱۱۳ متر ۲ خواب_طبقه پنجم خوش نقشه,113,1383,2,"13,700,000,000 twmn",5,True,True,True,13699999744,AZmNhHsX,68,اختیاریه
3973,آپارتمان ۱۱۵ متر تکواحدی اختیاریه اخلاقی شرقی,115,1381,2,"13,350,000,000 twmn",4,True,True,True,13349999616,AZm1A73P,68,اختیاریه
3974,۹۳ متر ۲خوابه دیباجی جنوبی منظریه,93,1392,2,"11,100,000,000 twmn",1,True,True,True,11100000256,AZi9zBQS,68,اختیاریه
3975,145متر_۲خواب_مشاعات دار_سینما اختصاصی,145,1402,2,"16,500,000,000 twmn",5,True,True,True,16499999744,AZGN5dkT,68,اختیاریه
3976,آپارتمان ۱۳۸ متر دو خواب اختیاریه_دیباجی جنوبی,138,1394,2,"18,500,000,000 twmn",2,True,True,True,18499999744,AZl5eGNd,68,اختیاریه
3977,۹۵ متر مسکونی__ کاملا بازسازی شده__ دیباجی جنوبی,95,1384,2,"13,300,000,000 twmn",2,True,True,True,13299999744,AZltO1Fm,68,اختیاریه
3978,۶۸ متر موقعیت اداری_ فرمانیه دیباجی دولت,68,1390,1,"8,000,000,000 twmn",2,True,True,True,8000000000,AZgtKrlu,68,اختیاریه
3979,اپارتمان ۹۷متر ۲خواب فول دیباجی جنوبی,97,1384,2,"13,500,000,000 twmn",2,True,True,True,13500000256,AZcRLXxd,68,اختیاریه
3980,۱۵۰متر نوساز کلیدنخورده,150,1401,3,"22,500,000,000 twmn",2,True,True,True,22499999744,AZXR2Uit,68,اختیاریه
3981,اختیاریه شما بدون مشابه _۱۵۰ متری,150,1393,3,"19,950,000,000 twmn",3,True,True,True,19950000128,AZX5CeyW,68,اختیاریه
3982,دیباجی_۱۶۵متر۳خ_ویو_تکواحدی_نوسازی شده,165,1390,3,"21,000,000,000 twmn",4,True,True,True,20999999488,AZl1dPYG,68,اختیاریه
3983,۱۰۷متر ۲خواب نوساز دیباجی جنوبی,107,1402,2,"19,000,000,000 twmn",3,True,True,True,19000000512,AZQJLX3k,68,اختیاریه
3984,۱۰۰ متر _ دیباجی جنوبی_ محیطی دنج و آرام,100,1385,2,"14,000,000,000 twmn",2,True,True,True,14000000000,AZlttFrx,68,اختیاریه
3985,قیطریه_منظریه_۸۵متر۲خواب_فول_مشاعات آبی,85,1396,2,"12,500,000,000 twmn",1,True,True,True,12499999744,AZOVCSG0,68,اختیاریه
3986,دولت_جهانتاب_٨٠ متر_٩ ساله,80,1393,2,"12,000,000,000 twmn",1,True,True,True,12000000000,AZk5uxKj,68,اختیاریه
3987,واحد۹۳متری دیباجی جنوبی,93,1383,2,"13,300,000,000 twmn",2,True,True,True,13299999744,AZlJtY1l,68,اختیاریه
3988,دیباجی جنوبی ۵۱ متر نور نقشه,51,1380,1,"5,500,000,000 twmn",3,False,True,True,5500000256,AZl9cVNS,68,اختیاریه
3989,فروش آپارتمان۸۵متری اختیاریه_۷۷مترقدرالسهم,85,1372,2,"12,400,000,000 twmn",1,False,True,True,12400000000,AZk9XnYN,68,اختیاریه
3990,اختیاریه ۱۱۵ متر ارزشمند,115,1385,2,"12,600,000,000 twmn",1,True,True,True,12600000512,AZhROil4,68,اختیاریه
3991,اختیاریه جنوبی ۱۵۰متر,150,1398,3,"20,000,000,000 twmn",3,True,True,True,20000000000,AZjVX08o,68,اختیاریه
3992,فروش 160م،در دیباجی جنوبی - محسنیان,160,1385,3,"19,200,000,000 twmn",4,True,True,True,19200000000,AZgdpZYY,68,اختیاریه
3993,۱۳۳ متر ۳ خواب نوساز لابی ، ۲ پارکینگ ( اختیاریه ),133,1402,3,"22,000,000,000 twmn",5,True,True,True,22000001024,AZMNdDg4,68,اختیاریه
3994,معاوضه1200مترمستغلات_کلیددراختیار_اختیاریه,1200,1402,+4,"180,000,000,000 twmn",5,True,True,True,179999997952,AZkx8mUe,68,اختیاریه
3995,فروش آپارتمان، ۹۶ متری، منظریه عطار,96,1386,2,"13,620,000,000 twmn",2,True,True,True,13619999744,AZlZsFH4,68,اختیاریه
3996,دولت منظریه165متر2خواب(قدرالسهم دار) لوکیشن,165,1372,2,"28,005,000,000 twmn",2,False,True,True,28004999168,AZW9h0nG,68,اختیاریه
3997,۱۱۵متر ، ۱ساله ، کلید نخورده,115,1401,2,"21,850,000,000 twmn",5,True,True,True,21849999360,AZhd9YOS,68,اختیاریه
3998,آپارتمان ۱۳۵ متری سه خواب (دیباجی جنوبی),135,1396,3,"16,875,000,000 twmn",5,True,True,True,16874999808,AZlVMFnX,68,اختیاریه
3999,آپارتمان ۲۱۰ متری سه خواب (لوکیشن عطار ),210,1387,3,"30,500,000,000 twmn",3,True,True,True,30499999744,AZj5IY4L,68,اختیاریه
4000,۱۴۲متری نوساز فول مشاعات قلب کیکاووس,142,1402,2,"18,550,000,000 twmn",4,True,True,True,18549999616,AZlBQVT7,68,اختیاریه
4001,آپارتمان ۱۵۲ متری سه خواب (لوکیشن جهانتاب),152,1394,3,"25,650,000,000 twmn",5,True,True,True,25649999872,AZIZPAfc,68,اختیاریه
4002,آپارتمان ۱۹۰ متری ۴ خواب ( اختیاریه جنوبی),190,1380,4,"17,765,000,000 twmn",1,True,True,True,17764999168,AZO9kGsl,68,اختیاریه
4003,آپارتمان ۱۴۰ متری سه خواب (لوکیشن اختیاریه),140,1385,3,"15,000,000,000 twmn",2,True,True,True,15000000512,AZa1hwHg,68,اختیاریه
4004,آپارتمان 130متری سه خواب (لوکیشن اختیاریه),130,1387,3,"14,950,000,000 twmn",4,True,True,True,14949999616,AZkhWgNy,68,اختیاریه
4005,جهانتاب ۸۳ متر لوکیشن قوی,83,1391,2,"12,300,000,000 twmn",1,True,True,True,12300000256,AZgl58B0,68,اختیاریه
4006,دیباجی جنوبی ۱۵۰ متر طبقه آخر غرق در نور,150,1395,3,"23,000,000,000 twmn",5,True,True,True,23000000512,AZSdqbtq,68,اختیاریه
4007,کیکاووس، ۱۹۰ متر، ۲ پارکینگ و۲ بالکن اعیان نشین,190,1394,3,"27,600,000,000 twmn",2,True,True,True,27599998976,AZ9gJ9F2,68,اختیاریه
4008,۱۲٠متر*دنج و مشجر*لذت زندگی در آرامش,120,1385,2,"13,000,000,000 twmn",1,True,True,True,12999999488,AZZtVnS2,68,اختیاریه
4009,۹۰متردولت معتمدی دو جهت نور بالکن کاربردی,90,1400,2,"13,500,000,000 twmn",4,True,True,True,13500000256,AZiZ1Kqe,68,اختیاریه
4010,۱۱٠متری_جهانتاب_برگرفته از رویای شما,110,1387,2,"13,000,000,000 twmn",5,True,True,True,12999999488,AZhZNQqU,68,اختیاریه
4011,۱۵۰ متر سه خواب _ دولت اختیاریه جنوبی_نور سه جهت,150,1396,3,"19,500,000,000 twmn",3,True,True,True,19499999232,AZlRTs_b,68,اختیاریه
4012,168متر3خ _مشاعات آبی_ویو ابدی *منظریه* دیباجی,168,1386,3,"25,800,000,000 twmn",6,True,True,True,25799999488,AZl5S7DN,68,اختیاریه
4013,۱۱۳ متر دو خواب اختیاریه,113,1382,2,"8,950,000,000 twmn",4,False,True,True,8949999616,AZgZvUUD,68,اختیاریه
4014,۱۱۵متری، دلباز و دلنشین، ویو سبز بدون مشرف,115,1385,2,"13,500,000,000 twmn",5,True,True,True,13500000256,AZl9gPHR,68,اختیاریه
4015,دیباجی جنوبی ۱۵۰ متر ۳خواب,150,1396,3,"22,500,000,000 twmn",5,True,True,True,22499999744,AZlVAcGz,68,اختیاریه
4016,جهان‌تاب_۸۵متر۲خواب_کلید نخورده,85,1401,2,"12,300,000,000 twmn",2,True,True,True,12300000256,AZWFwkZX,68,اختیاریه
4017,*130 متر قصری فرای امکانات فروشنده واقعی سازنده,130,1401,2,"16,250,000,000 twmn",6,True,True,True,16250000384,wY9XxVFe,68,اختیاریه
4018,دیباجی جنوبی_ ۱۵۰ متر تاپ لوکیشن,150,1401,3,"22,500,000,000 twmn",2,True,True,True,22499999744,AZX1ahSM,68,اختیاریه
4019,83 متر قیطریه جنوبی فروشی,83,1396,2,"12,000,000,000 twmn",1,True,True,True,12000000000,AZkxd_ez,68,اختیاریه
4020,۹۵متر_دیباجی جنوبی_بازسازی شده,95,1384,2,"13,000,000,000 twmn",2,True,True,True,12999999488,AZk5tZSG,68,اختیاریه
4021,رازقی شمیرانی ۶۸ متر تکواحدی نور جنوب فول ۵ ساله,70,1393,1,"10,600,000,000 twmn",4,True,True,True,10599999488,AZkR9j2D,68,اختیاریه
4022,فروش  اپارتمان ۱۴۵متری خوشنقشه در دیباجی جنوبی,145,1397,3,"23,000,000,000 twmn",5,True,True,True,23000000512,AZht92qR,68,اختیاریه
4023,دیباجی جنوبی 71 متر 1 خواب,71,1379,1,"8,200,000,000 twmn",0,False,True,True,8200000000,AZYdr-WB,68,اختیاریه
4024,آپارتمان دیباجی جنوبی 120 متر 3 خواب تکواحدی,120,1402,3,"14,500,000,000 twmn",4,True,True,True,14499999744,AZc5qftJ,68,اختیاریه
4025,دیباجی جنوبی_۱۴۹ متر_نوساز_سند آماده,147,1401,3,"17,880,000,000 twmn",2,True,True,True,17880000512,AZWhmQ85,68,اختیاریه
4026,۱۰۰ متر پاسداران دیباجی جنوبی,100,1399,2,"13,500,000,000 twmn",2,True,True,True,13500000256,AZkB922o,68,اختیاریه
4027,آپارتمان  لوکیشن دیباجی,95,1385,2,"13,500,000,000 twmn",2,True,True,True,13500000256,AZkRMdeT,68,اختیاریه
4028,فروش آپارتمان ۸۰ متر اختیاریه شمالی,80,1400,2,"11,000,000,000 twmn",2,True,True,True,11000000512,AZkNrQje,68,اختیاریه
4029,منظریه‌جنوبی ۱۳۳متر دوبرنور با مشاعات آبی,133,1388,3,"18,000,000,000 twmn",4,True,True,True,17999998976,AZOxkxTF,68,اختیاریه
4030,آپارتمان ۱۳۷ متری سه خوابه در دیباجی جنوبی,137,qbl z 1370,3,"17,900,000,000 twmn",1,False,True,True,17899999232,AZkxar8L,68,اختیاریه
4031,اختیاریه ۹۵ متر دیباجی جنوبی _ تاپ لوکیشن,95,1385,2,"13,300,000,000 twmn",2,True,True,True,13299999744,AZkJafrD,68,اختیاریه
4032,آپارتمان ۱۰۰ متر _ دوخوابه_دیباجی جنوبی,100,1385,2,"13,500,000,000 twmn",2,True,True,True,13500000256,AZf94-8y,68,اختیاریه
4033,آپارتمان 150 متر 3 خواب بزرگ,150,1401,3,"20,000,000,000 twmn",3,True,True,True,20000000000,AZkdpijf,68,اختیاریه
4034,۱۸۷متر ۳خواب برج رونیکا پلاس الماس پاسداران,187,1401,3,"22,440,000,000 twmn",11,True,True,True,22439999488,AZXZY1A1,68,اختیاریه
4035,۱۴۵ متر سه خواب دولت عین ابادی,145,1397,3,"21,000,000,000 twmn",2,True,True,True,20999999488,AZkBpLbF,68,اختیاریه
4036,۱۵۴متر ۳خواب کلیدنخورده(بین دیباجی و اختیاریه),154,1400,3,"23,900,000,000 twmn",3,True,True,True,23900000256,AZb9zhJ8,68,اختیاریه
4037,۱۲۷ متر ۲خواب کلیدنخورده(کوچه عطار),127,1400,2,"26,000,000,000 twmn",2,True,True,True,25999998976,AZYJqYcE,68,اختیاریه
4038,150مترب سه خواب کلید نخورده,150,1394,3,"23,000,000,000 twmn",5,True,True,True,23000000512,AZkpIjF_,68,اختیاریه
4039,۱۴۰متر سه خواب تاپ لوکیشن اختیاریه,140,1392,3,"19,700,000,000 twmn",3,True,True,True,19700000768,AZKRyb-R,68,اختیاریه
4040,دولت .کیکاووس ۱۵۴متر ۳خواب,154,1402,3,"23,500,000,000 twmn",2,True,True,True,23499999232,AZhZjyYI,68,اختیاریه
4041,فروش آپارتمان ۱۴۰ متری دیباجی جنوبی,140,1401,3,"18,900,000,000 twmn",3,True,True,True,18900000768,AZk93Uk6,68,اختیاریه
4042,آپارتمان،۱۵۰ متری ،سه خوابه، ۲ پارکینگ ،کیکاووس,150,1402,3,"25,000,000,000 twmn",1,True,True,True,24999999488,AZShoXK6,68,اختیاریه
4043,دیباجی.اختیاریه ۱۲۳متر ۲خواب,123,1389,2,"13,000,000,000 twmn",3,True,True,True,12999999488,AZjhrIfk,68,اختیاریه
4044,۹۲ متر دو خوابه دیباجی جنوبی,92,1386,2,"10,500,000,000 twmn",0,True,True,True,10499999744,AZYVaWKe,68,اختیاریه
4045,اختیاریه شمالی ۱۰۰ متر  آپارتمان فروشی,100,1398,2,"14,000,000,000 twmn",5,True,True,True,14000000000,AZbRVyI3,68,اختیاریه
4046,۱۷۰متر ۳خواب_فول بازسازی_غرق در نور_۱۵متر پاسیو,170,1382,3,"20,500,000,000 twmn",hmkhf,True,True,True,20500000768,AZkx3JI5,68,اختیاریه
4047,105 متر تکواحدی غرق در نور مشرف به 1000 متر باغ,105,1402,2,"16,700,000,000 twmn",3,True,True,True,16700000256,AZf1CZHr,68,اختیاریه
4048,115 متر _ دولت _ دو جهت نور _ بدون مشرف,115,1402,2,"18,300,000,000 twmn",5,True,True,True,18300000256,AZk1HeO4,68,اختیاریه
4049,85 متر 2 خواب اختیاریه دیباجی جنوبی,85,1390,2,"11,000,000,000 twmn",2,True,True,True,11000000512,AZkV33qS,68,اختیاریه
4050,۱۶۰متر قیطریه منظریه فول مشاعات ویو ابدی,160,1390,3,"20,000,000,000 twmn",5,True,True,True,20000000000,AZdRMkNO,68,اختیاریه
4051,قلندری‌جنوبی_۱۱۰متر_نوسازی شده,112,1380,2,"15,000,000,000 twmn",1,False,True,True,15000000512,AZbtkbEE,68,اختیاریه
4052,آپارتمان ۹۰ متر دو خوابه دیباجی فروشی,90,1383,2,"11,250,000,000 twmn",2,True,True,True,11249999872,AZNZgodq,68,اختیاریه
4053,اختیاریه ۱۴۷ متر ۳ خواب,147,1383,4,"12,700,000,000 twmn",4,False,True,True,12700000256,AZjJ-KV7,68,اختیاریه
4054,۲۱۸ متر_ شاهکار معماری_ ۴ پارکینگ_ پاسداران دولت,218,1396,3,"33,500,000,000 twmn",5,True,True,True,33500000256,AZWtTaBJ,68,اختیاریه
4055,۱۱۰ متر ۲ خواب,110,1390,2,"12,500,000,000 twmn",1,False,True,True,12499999744,AZjlMlX3,68,اختیاریه
4056,۷۵ متر فول امکانات کلید نخورده در اختیاریه,75,1402,1,"14,200,000,000 twmn",1,True,True,True,14200000512,AZNV0ZRk,68,اختیاریه
4057,۹۵متر ۲ خواب_ لوکیشن,95,1385,2,"13,500,000,000 twmn",2,True,True,True,13500000256,AZkxGHXz,68,اختیاریه
4058,دیباجی_۱۲۲متر۲خ_خوش نقشه_بدون مشابه,122,1397,2,"16,900,000,000 twmn",5,True,True,True,16899999744,AZihTj_O,68,اختیاریه
4059,*180 متر رویایی این ویو نقاشی نیست *,180,1401,3,"23,400,000,000 twmn",7,True,True,True,23399999488,wYAvEzsJ,68,اختیاریه
4060,دیباجی ۴ خواب بزرگ ۲ پارکینگ لوکیشن مشجر,264,1388,4,"33,900,000,000 twmn",3,True,True,True,33899999232,AZjF8Qqo,68,اختیاریه
4061,فروش,68,1395,1,"10,500,000,000 twmn",4,True,True,True,10499999744,AZj1pZR4,68,اختیاریه
4062,۱۱۳متر*تاپ لوکیشن*خوش نقشه,113,1385,2,"13,000,000,000 twmn",1,True,True,True,12999999488,AZiBE_eY,68,اختیاریه
4063,۱۱۵متری_ خانواده اصیل ایرانی,115,1387,2,"12,500,000,000 twmn",1,True,True,True,12499999744,AZXREnoz,68,اختیاریه
4064,۱۲۵ متر_دیباجی جنوبی _عطار,125,1381,2,"14,600,000,000 twmn",3,True,True,True,14599999488,AZOprvrV,68,اختیاریه
4065,۱۵۰متر_قلندری جنوبی_دو نبش,150,1395,3,"19,600,000,000 twmn",1,True,True,True,19599998976,AZgl43ES,68,اختیاریه
4066,دیباجی جنوبی عطار ۹۵ متر غرق در نور,95,1385,2,"13,500,000,000 twmn",2,True,True,True,13500000256,AZjdJMIU,68,اختیاریه
4067,دیباجی جنوبی ( 90متری دوخوابه),90,1385,2,"12,600,000,000 twmn",2,True,True,True,12600000512,AZjxY1M9,68,اختیاریه
4068,اختیاریه ٨٥متر ٢خواب تک واحدی تراس قابل چیدمان,85,1392,2,"13,000,000,000 twmn",1,True,True,True,12999999488,AZShAPAS,68,اختیاریه
4069,اختیاریه ۷۰ متر ۱خواب_طبقه چهارم تکواحدی_خوش نقشه,70,1391,1,"10,700,000,000 twmn",4,True,True,True,10700000256,AZf9SKH1,68,اختیاریه
4070,دولت اختیاریه جنوبی_۱۸۸ متر۴خواب _طبقه اول تکواحدی,188,1381,4,"17,800,000,000 twmn",1,True,True,True,17799999488,AZOZQKnv,68,اختیاریه
4071,115 متر دوخواب _ بازسازی نشده _ منظریه,115,1386,2,"13,400,000,000 twmn",5,True,True,True,13400000512,AZcxvQOX,68,اختیاریه
4072,دیباجی جنوبی ، خ میرفرشی ، ۱۲۸ متر ۳ خواب,128,1394,3,"18,000,000,000 twmn",2,True,True,True,17999998976,AZjx0GnN,68,اختیاریه
4073,دیباجی جنوبی ۵۵متر تک واحدی نور نقشه ویو,60,1390,1,"8,000,000,000 twmn",4,True,True,True,8000000000,AZjVzdyg,68,اختیاریه
4074,۱۰۰متر تاپ لوکیشن اختیاریه غرق نور,100,1396,2,"13,500,000,000 twmn",5,True,True,True,13500000256,AZiBA7zH,68,اختیاریه
4075,125 متر _ 3 خواب _ منظریه _ 2 پارکینگ _ نور جنوب,125,1402,2,"24,000,000,000 twmn",2,True,True,True,24000000000,AZhJdxsO,68,اختیاریه
4076,فروش آپارتمان ۱۰۰متری ۲خواب غرق درنور اختیاریه,100,1384,2,"9,600,000,000 twmn",2,False,True,True,9600000000,AZNRRRUE,68,اختیاریه
4077,آپارتمان۱۴۰متری۳خواب(فول بازسازی),140,1380,2,"18,000,000,000 twmn",1,False,True,True,17999998976,AZjxyLk0,68,اختیاریه
4078,۸۵ متر _ دولت ،اخلاقی شرقی_ ۳ جهت نور بالکن دار,85,1395,2,"11,600,000,000 twmn",1,True,True,True,11600000000,AZShglcC,68,اختیاریه
4079,آپارتمان۱۱۰متر تکواحدی (بالای دولت ) ویو باغ,110,1401,2,"17,000,000,000 twmn",3,True,True,True,16999999488,AZjBRT8v,68,اختیاریه
4080,آپارتمان۱۵۰متر آفتابگیر ( دیباجی ) مهندسی ساز,150,1402,3,"19,050,000,000 twmn",3,True,True,True,19050000384,AZiVmcGb,68,اختیاریه
4081,150متر _ 3 خواب _دیباجی _ bms هوشمند _ 16 متر تراس,150,1387,3,"21,250,000,000 twmn",4,True,True,True,21250000896,AZiZ0MKn,68,اختیاریه
4082,۸۵ متر،زندگی در کلاس A،سرمایه گذاری مطلق,85,1402,2,"4,250,000,000 twmn",6,True,True,True,4249999872,AZidGnhT,68,اختیاریه
4083,151 متر _ 3 خوابه _ دیباجی _ مشاعات آبی فعال,151,1386,3,"18,000,000,000 twmn",3,True,True,True,17999998976,AZTF1SdG,68,اختیاریه
4084,اختیاریه ۱۴۰ متر ۲ خواب,140,1396,2,"18,500,000,000 twmn",2,True,True,True,18499999744,AZiRW2A_,68,اختیاریه
4085,140 متر _ 3 خواب _ دیباجی _ مدرن _ دنج و آرام,140,1401,3,"21,650,000,000 twmn",4,True,True,True,21649999872,AZV5_ksI,68,اختیاریه
4086,۸۰متردوخوابه ۵ساله جهانتاب,80,1396,2,"11,000,000,000 twmn",2,True,True,True,11000000512,AZgt_0GA,68,اختیاریه
4087,جهانتاب 100 متر 2 پارکینگ لابی شیک تراس غرق نور,100,1397,2,"15,500,000,000 twmn",5,True,True,True,15500000256,AZH1fg_T,68,اختیاریه
4088,قلب دیباجی 60 متر فول امکانات غرق در نور تراس,60,1393,1,"10,000,000,000 twmn",4,True,True,True,10000000000,AZbBqrkX,68,اختیاریه
4089,۸۹ متر ۲ خواب کلید نخورده,89,1401,2,"13,500,000,000 twmn",3,True,True,True,13500000256,AZiV13Iz,68,اختیاریه
4090,دیباجی 150 متر 2 پارکینگ غرق آفتاب 10 متر تراس,150,1398,3,"21,000,000,000 twmn",2,True,True,True,20999999488,AZYFJYV9,68,اختیاریه
4091,اختیاریه شمالی_۱۲۰متر۲خ_فول مشاعات,120,1402,2,"19,200,000,000 twmn",2,True,True,True,19200000000,AZbdIm7J,68,اختیاریه
4092,١١٥ متر ٢ خوابه_اختیاریه جنوبى,115,1385,2,"13,000,000,000 twmn",1,True,True,True,12999999488,AZihDagp,68,اختیاریه
